;model;user_comment;suggestion;similarity_score;suggestion_article_id;user_comment_article_id;suggestion_0;suggestion_1;suggestion_2;suggestion_3;suggestion_4;suggestion_5
82;stsb-mpnet-base-v2;Colleges rule the roost in America. They are not intellectuals they are an aggressive 64 billion dollar blight on our society. With over a million immigrant students now crowding into their halls, filling their pockets with the expectation that citizenship and a middle class job will be forthcoming, they are ripping off our younger citizens. The liberal newspapers are complicit with this heist of the American dream. Shame on you for promoting this betrayal of younger Americans.;I loathe Trump and what he is doing, however, as a professor at an elite university, I think it's important to note that the reason why there are so many foreign students at US universities is largely because they have the ability to pay the soaring tuition costs, costs which are presently impoverishing whole swaths of American students.  Instead of making good on higher education's stated claim to provide a quality education, many US universities have abandoned American students, particularly students who might be poor and from rural areas - in fact, a chunk of Trump's electorate - in favor of foreign students who may or may not speak English well, but certainly have the cash for the usurious tuition rates.  If American universities hadn't abandoned its own citizens in favor of hard cash, perhaps average Americans would be educated and Trump wouldn't be our president. ;0.5322251915931702;589ad50a95d0e0392607f2d1;589ad50a95d0e0392607f2d1;;;;;;
83;stsb-mpnet-base-v2;Colleges rule the roost in America. They are not intellectuals they are an aggressive 64 billion dollar blight on our society. With over a million immigrant students now crowding into their halls, filling their pockets with the expectation that citizenship and a middle class job will be forthcoming, they are ripping off our younger citizens. The liberal newspapers are complicit with this heist of the American dream. Shame on you for promoting this betrayal of younger Americans.;;-1.0;;;Our Universities need to change. They cost far more than they should, and teach poorly in many instances. They are mistaking political correctness for tolerance, and teaching that everyone other than a white male is a victim, which makes him one as well. Costs of student loan processing is outstripping the cost of teaching. More than half the employees are administrative.I doubt Trump is the man to solve this, but something needs to be done.;The vast majority of students are not well served by the current university system. Tuition is far too expensive, the system leaves too many students in debt, and it does not prepare them for the job market. There are multitudes of unemployed and underemployed graduates floating around with no marketable skills. But why should the author of this piece or the vast professoriate care, as they enjoy cushy jobs with good salaries and benefits. They would rather bemoan speeches by Trump and reinforce a closed-minded university system that permits no dissent than fix the problems of the academy. At this point, many students would be better served by going into the trades than wasting hundreds of thousands of dollars being indoctrinated by a university system that is more concerned with a leftist agenda than preparing them to meet the demands of the world ahead.;Really?  That's what you're worried about?  How about the American colleges and universities that produce poorly educated children with increasingly meaningless degrees?  Meanwhile, your bloated salaries and ever-increasing budgets are financed by a never-ending flow of tax dollars, criminally insane student lending policies and clueless parents who are eager to bankrupt themselves.  For what?;"Most American Higher Ed is a pale shadow of what once was and seem more interested in milking alumni for donations, expansion of overhead and prestige projects than the illumination of students and their preparation for adult life. <br/><br/>The core curriculum at so many has evolved from an exploration of the subject and expansion of the student's mind into a ticket punching exercise of memorization and regurgitation at more schools than we might like to admit. Classes once taught by Professors have long ago been handed off to Grad Students with little or no oversight. The very selection of what is required for the Core Curriculum has been watered down to suit the Politically Correct crowd and we have a populace that has more degrees but understands the world less well than generations preceding.<br/><br/>One of the less reported activities of the Koch Brothers is their involvement in Higher Education. They have been endowing seats to assure their worldview gets prime time in schools public and private for some time now. They are playing the long game by making sure their values outlive them and spread over our adult citizenry.<br/><br/>Here is an article in The Atlantic (October 2015): <a href=""https://tinyurl.com/htydutx"" title=""https://tinyurl.com/htydutx"" target=""_blank"">https://tinyurl.com/htydutx</a><br/><br/>The ongoing sex and sports scandal at Baylor - a private Baptist school- shows how even some large and well regarded Universities have lost their way. Not sure why this story is widely ignored in national media.<br/><br/>A house cleaning in Higher Ed is in order.";Universities like Tech Companies are hypocritical in being against common sense measures which make our nation safer.   Whereas Tech companies like to employ H1B Visa workers at the expense of American workers because they are cheaper Universities charge premiums for foreign students.  Since these foreign students are paying full freight and help subsidize the generous salaries/benefits of the faculty Universities turn a blind eye when these students are from a terrorist country like Iran.  Why turn away a Iranian Muslim who wants to study Chemistry or Nuclear Energy when they can pay for the faculty's retirement?;I loathe Trump and what he is doing, however, as a professor at an elite university, I think it's important to note that the reason why there are so many foreign students at US universities is largely because they have the ability to pay the soaring tuition costs, costs which are presently impoverishing whole swaths of American students.  Instead of making good on higher education's stated claim to provide a quality education, many US universities have abandoned American students, particularly students who might be poor and from rural areas - in fact, a chunk of Trump's electorate - in favor of foreign students who may or may not speak English well, but certainly have the cash for the usurious tuition rates.  If American universities hadn't abandoned its own citizens in favor of hard cash, perhaps average Americans would be educated and Trump wouldn't be our president. 
84;stsb-mpnet-base-v2;"I relate to this completely. I remedied the situation by getting off Facebook completely and I do not miss it one bit. I used to log on to my computer and without thinking type <a href=""http://Facebook.com"" title=""Facebook.com"" target=""_blank"">Facebook.com</a> but no more. I am so relieved it’s incredible how much people are sucked into that. No more distant people I wish were gone than lingering. I have whatsapp notifications muted it’s on my time I check my msgs. I highly recommend you utilize the tech in your phone and get yourself some much needed privacy. Cheers";Won’t have it in my house. No Facebook. No Instagram.;0.51146399974823;5a8d513a10f40f00018c2287;5a9825cc410cf7000162eac9;;;;;;
85;stsb-mpnet-base-v2;"I relate to this completely. I remedied the situation by getting off Facebook completely and I do not miss it one bit. I used to log on to my computer and without thinking type <a href=""http://Facebook.com"" title=""Facebook.com"" target=""_blank"">Facebook.com</a> but no more. I am so relieved it’s incredible how much people are sucked into that. No more distant people I wish were gone than lingering. I have whatsapp notifications muted it’s on my time I check my msgs. I highly recommend you utilize the tech in your phone and get yourself some much needed privacy. Cheers";I restricted my kids' usage until they were high school.  No regrets.  I also made it clear up until they were 16 that I could review any and all content that was made public (not their private e mails, etc.).  My daughter spends a billion minutes each day on her social media stuff, but my son is much more mellow.;0.4421769380569458;5a8d513a10f40f00018c2287;5a9825cc410cf7000162eac9;;;;;;
86;stsb-mpnet-base-v2;"I relate to this completely. I remedied the situation by getting off Facebook completely and I do not miss it one bit. I used to log on to my computer and without thinking type <a href=""http://Facebook.com"" title=""Facebook.com"" target=""_blank"">Facebook.com</a> but no more. I am so relieved it’s incredible how much people are sucked into that. No more distant people I wish were gone than lingering. I have whatsapp notifications muted it’s on my time I check my msgs. I highly recommend you utilize the tech in your phone and get yourself some much needed privacy. Cheers";Did you know Instagram now allows disappearing pics and videos? So annoying! Before 13, I shared an account with my son. It looked like his account but I was logged in on my phone at all times and saw everything. MANY teachable moments. Now he is thirteen and I'm taking some of the training wheels off  - but not all! ;0.43694746494293213;586e355095d0e039260791a4;5a9825cc410cf7000162eac9;;;;;;
87;stsb-mpnet-base-v2;"I relate to this completely. I remedied the situation by getting off Facebook completely and I do not miss it one bit. I used to log on to my computer and without thinking type <a href=""http://Facebook.com"" title=""Facebook.com"" target=""_blank"">Facebook.com</a> but no more. I am so relieved it’s incredible how much people are sucked into that. No more distant people I wish were gone than lingering. I have whatsapp notifications muted it’s on my time I check my msgs. I highly recommend you utilize the tech in your phone and get yourself some much needed privacy. Cheers";So parents now encourage their kids to join social media platforms (even if they themselves 'monitor' them and 'have conversations') so that kids can 'find their people'? This to me sounds like 'I'll let the kid find virtual playmates online because I can't (or won't) spend the time helping him find them in the real world, where they can actually share the space in which they do their flips'. Not a good look.;0.43083447217941284;5a8d513a10f40f00018c2287;5a9825cc410cf7000162eac9;;;;;;
88;stsb-mpnet-base-v2;"I relate to this completely. I remedied the situation by getting off Facebook completely and I do not miss it one bit. I used to log on to my computer and without thinking type <a href=""http://Facebook.com"" title=""Facebook.com"" target=""_blank"">Facebook.com</a> but no more. I am so relieved it’s incredible how much people are sucked into that. No more distant people I wish were gone than lingering. I have whatsapp notifications muted it’s on my time I check my msgs. I highly recommend you utilize the tech in your phone and get yourself some much needed privacy. Cheers";I caught my 10 year old with an Instagram account.  I looked up their terms of service, and it said you had to be 13, so I deleted her account.<br/><br/>I have an old ipod air that I've cloned to her apple account, and monitor her usage in real time.  Much like that Southern politician who was texting his mistress on his iphone while his wife was at home, reading the texts on his cloned ipad.;0.41654497385025024;5a8d513a10f40f00018c2287;5a9825cc410cf7000162eac9;;;;;;
89;stsb-mpnet-base-v2;"I relate to this completely. I remedied the situation by getting off Facebook completely and I do not miss it one bit. I used to log on to my computer and without thinking type <a href=""http://Facebook.com"" title=""Facebook.com"" target=""_blank"">Facebook.com</a> but no more. I am so relieved it’s incredible how much people are sucked into that. No more distant people I wish were gone than lingering. I have whatsapp notifications muted it’s on my time I check my msgs. I highly recommend you utilize the tech in your phone and get yourself some much needed privacy. Cheers";I don’t use social media. I have no need for it. It’s not a necessary thing to have in order to have a rich and fulfilling life. So I don’t need to introduce it to my child. Instead I read to my child, and my child reads. Why is social media treated as something so important?;0.41618484258651733;5a8d513a10f40f00018c2287;5a9825cc410cf7000162eac9;;;;;;
90;stsb-mpnet-base-v2;"I relate to this completely. I remedied the situation by getting off Facebook completely and I do not miss it one bit. I used to log on to my computer and without thinking type <a href=""http://Facebook.com"" title=""Facebook.com"" target=""_blank"">Facebook.com</a> but no more. I am so relieved it’s incredible how much people are sucked into that. No more distant people I wish were gone than lingering. I have whatsapp notifications muted it’s on my time I check my msgs. I highly recommend you utilize the tech in your phone and get yourself some much needed privacy. Cheers";;-1.0;;;Won’t have it in my house. No Facebook. No Instagram.;I restricted my kids' usage until they were high school.  No regrets.  I also made it clear up until they were 16 that I could review any and all content that was made public (not their private e mails, etc.).  My daughter spends a billion minutes each day on her social media stuff, but my son is much more mellow.;Did you know Instagram now allows disappearing pics and videos? So annoying! Before 13, I shared an account with my son. It looked like his account but I was logged in on my phone at all times and saw everything. MANY teachable moments. Now he is thirteen and I'm taking some of the training wheels off  - but not all! ;So parents now encourage their kids to join social media platforms (even if they themselves 'monitor' them and 'have conversations') so that kids can 'find their people'? This to me sounds like 'I'll let the kid find virtual playmates online because I can't (or won't) spend the time helping him find them in the real world, where they can actually share the space in which they do their flips'. Not a good look.;I caught my 10 year old with an Instagram account.  I looked up their terms of service, and it said you had to be 13, so I deleted her account.<br/><br/>I have an old ipod air that I've cloned to her apple account, and monitor her usage in real time.  Much like that Southern politician who was texting his mistress on his iphone while his wife was at home, reading the texts on his cloned ipad.;I don’t use social media. I have no need for it. It’s not a necessary thing to have in order to have a rich and fulfilling life. So I don’t need to introduce it to my child. Instead I read to my child, and my child reads. Why is social media treated as something so important?
91;stsb-mpnet-base-v2;It’s clear that the Republican Party of today has no interest in the rule of law, no interest in defending democracy, and no interest in defending the United States. It’s only interest is self-preservation by being sycophants to every insane whim of Donald Trump, who has absolutely nothing is common with Reagan’s Republican Party or actual Conservatism. Their only desire seems to be maintaining power for the sake of maintaining power, and it’s disgusting. I can’t believe these people actually claim to be Christians, it’s disgusting. Their politics have little to nothing to do with Christian values. <br/><br/>I will never vote for a Republican for the rest of my life. Goodbye, GOP.;The Republicans who continue to support this illegitimate President and the playing of these sick partisan games with OUR country and OUR Constitution should be ashamed of themselves. This is NOT what the people want. Trump and his entire army of fools are a disgrace.;0.714867353439331;5a73c9b410f40f00018bf186;5a982e2a410cf7000162eaf1;;;;;;
92;stsb-mpnet-base-v2;It’s clear that the Republican Party of today has no interest in the rule of law, no interest in defending democracy, and no interest in defending the United States. It’s only interest is self-preservation by being sycophants to every insane whim of Donald Trump, who has absolutely nothing is common with Reagan’s Republican Party or actual Conservatism. Their only desire seems to be maintaining power for the sake of maintaining power, and it’s disgusting. I can’t believe these people actually claim to be Christians, it’s disgusting. Their politics have little to nothing to do with Christian values. <br/><br/>I will never vote for a Republican for the rest of my life. Goodbye, GOP.;"Republicans have forever tied their disregard for full transparency and vigorous oversight responsibilities to the manic behavior of Donald J. Trump. <br/><br/>Let me be very clear: NO Republican on that House Committee is EVER WORTH reelection to public office. Republicans (""Conservatives"") are but mere lap dogs and lackeys to the Narcissist and Megalomaniac Donald Trump. The larger question is ""Why such behavior?""<br/><br/>Americans, this is very disturbing and I hope you are paying close attention. A group of politicians who have abetted criminal and unconstitutional conduct are the greatest threat to the American experiment in government. ";0.7028048038482666;5ae32fb8068401528a2ab14d;5a982e2a410cf7000162eaf1;;;;;;
93;stsb-mpnet-base-v2;It’s clear that the Republican Party of today has no interest in the rule of law, no interest in defending democracy, and no interest in defending the United States. It’s only interest is self-preservation by being sycophants to every insane whim of Donald Trump, who has absolutely nothing is common with Reagan’s Republican Party or actual Conservatism. Their only desire seems to be maintaining power for the sake of maintaining power, and it’s disgusting. I can’t believe these people actually claim to be Christians, it’s disgusting. Their politics have little to nothing to do with Christian values. <br/><br/>I will never vote for a Republican for the rest of my life. Goodbye, GOP.;There is only one rational conclusion that you can draw from this debacle. The Republican Party has at last abandoned all pretense that they support the constitution, democracy, and the rule of law.  They have been co-opted into a cult of personality.  A cult of personality that has no use for civility, honesty,  and the fundamental moral mores that have historically defined the values of this country. ;0.6984089016914368;5a73c9b410f40f00018bf186;5a982e2a410cf7000162eaf1;;;;;;
94;stsb-mpnet-base-v2;It’s clear that the Republican Party of today has no interest in the rule of law, no interest in defending democracy, and no interest in defending the United States. It’s only interest is self-preservation by being sycophants to every insane whim of Donald Trump, who has absolutely nothing is common with Reagan’s Republican Party or actual Conservatism. Their only desire seems to be maintaining power for the sake of maintaining power, and it’s disgusting. I can’t believe these people actually claim to be Christians, it’s disgusting. Their politics have little to nothing to do with Christian values. <br/><br/>I will never vote for a Republican for the rest of my life. Goodbye, GOP.;Amazing to see the Republican party destroy itself as it weakens our great country and defies the values America was built on and which strengthened our society. Trump's dishonesty, a corrupt and incompetent Cabinet, GOP Congressional machinations, the  weakening of our traditional Atlantic and Pacific alliances, etc.-- all and more are damaging the nation in many key ways--and the economy is next to regress.  The Republicans can't comprehend the message of the polls which show how unpopular Trump is and that the public now wants a Democratic Congress. Trump and the Congress have stabbed their own voters/supporters in the back. The GOP's leaders used to be proud of their patriotism. Now they are more traitors than patriots.;0.6827940940856934;5ae32fb8068401528a2ab14d;5a982e2a410cf7000162eaf1;;;;;;
95;stsb-mpnet-base-v2;It’s clear that the Republican Party of today has no interest in the rule of law, no interest in defending democracy, and no interest in defending the United States. It’s only interest is self-preservation by being sycophants to every insane whim of Donald Trump, who has absolutely nothing is common with Reagan’s Republican Party or actual Conservatism. Their only desire seems to be maintaining power for the sake of maintaining power, and it’s disgusting. I can’t believe these people actually claim to be Christians, it’s disgusting. Their politics have little to nothing to do with Christian values. <br/><br/>I will never vote for a Republican for the rest of my life. Goodbye, GOP.;The nihilism of the Republican party is only disturbing if you have not been paying attention for the last couple of decades. The only difference now is that the election of Donald Trump has allowed Republicans to finally remove any pretense about their loyalties, motivations, and feelings towards our democracy, the people it represents, and how it represents them. <br/><br/>2018 is perhaps the most important election in the history of this country. Vote like it means something to you, because if you don't it may wind up meaning nothing at all. ;0.664983868598938;5a73c9b410f40f00018bf186;5a982e2a410cf7000162eaf1;;;;;;
96;stsb-mpnet-base-v2;It’s clear that the Republican Party of today has no interest in the rule of law, no interest in defending democracy, and no interest in defending the United States. It’s only interest is self-preservation by being sycophants to every insane whim of Donald Trump, who has absolutely nothing is common with Reagan’s Republican Party or actual Conservatism. Their only desire seems to be maintaining power for the sake of maintaining power, and it’s disgusting. I can’t believe these people actually claim to be Christians, it’s disgusting. Their politics have little to nothing to do with Christian values. <br/><br/>I will never vote for a Republican for the rest of my life. Goodbye, GOP.;As Trump defies the law and ignores sanctions, Republicans do everything they can to undermine the Department of Justice and the FBI, and indeed our government.  The GOP is smoothing the way as Donald Trump destroys what this country has stood for. Republicans are complicit in his treachery. ;0.6475377082824707;5a73c9b410f40f00018bf186;5a982e2a410cf7000162eaf1;;;;;;
97;stsb-mpnet-base-v2;It’s clear that the Republican Party of today has no interest in the rule of law, no interest in defending democracy, and no interest in defending the United States. It’s only interest is self-preservation by being sycophants to every insane whim of Donald Trump, who has absolutely nothing is common with Reagan’s Republican Party or actual Conservatism. Their only desire seems to be maintaining power for the sake of maintaining power, and it’s disgusting. I can’t believe these people actually claim to be Christians, it’s disgusting. Their politics have little to nothing to do with Christian values. <br/><br/>I will never vote for a Republican for the rest of my life. Goodbye, GOP.;;-1.0;;;The Republicans who continue to support this illegitimate President and the playing of these sick partisan games with OUR country and OUR Constitution should be ashamed of themselves. This is NOT what the people want. Trump and his entire army of fools are a disgrace.;"Republicans have forever tied their disregard for full transparency and vigorous oversight responsibilities to the manic behavior of Donald J. Trump. <br/><br/>Let me be very clear: NO Republican on that House Committee is EVER WORTH reelection to public office. Republicans (""Conservatives"") are but mere lap dogs and lackeys to the Narcissist and Megalomaniac Donald Trump. The larger question is ""Why such behavior?""<br/><br/>Americans, this is very disturbing and I hope you are paying close attention. A group of politicians who have abetted criminal and unconstitutional conduct are the greatest threat to the American experiment in government. ";There is only one rational conclusion that you can draw from this debacle. The Republican Party has at last abandoned all pretense that they support the constitution, democracy, and the rule of law.  They have been co-opted into a cult of personality.  A cult of personality that has no use for civility, honesty,  and the fundamental moral mores that have historically defined the values of this country. ;Amazing to see the Republican party destroy itself as it weakens our great country and defies the values America was built on and which strengthened our society. Trump's dishonesty, a corrupt and incompetent Cabinet, GOP Congressional machinations, the  weakening of our traditional Atlantic and Pacific alliances, etc.-- all and more are damaging the nation in many key ways--and the economy is next to regress.  The Republicans can't comprehend the message of the polls which show how unpopular Trump is and that the public now wants a Democratic Congress. Trump and the Congress have stabbed their own voters/supporters in the back. The GOP's leaders used to be proud of their patriotism. Now they are more traitors than patriots.;The nihilism of the Republican party is only disturbing if you have not been paying attention for the last couple of decades. The only difference now is that the election of Donald Trump has allowed Republicans to finally remove any pretense about their loyalties, motivations, and feelings towards our democracy, the people it represents, and how it represents them. <br/><br/>2018 is perhaps the most important election in the history of this country. Vote like it means something to you, because if you don't it may wind up meaning nothing at all. ;As Trump defies the law and ignores sanctions, Republicans do everything they can to undermine the Department of Justice and the FBI, and indeed our government.  The GOP is smoothing the way as Donald Trump destroys what this country has stood for. Republicans are complicit in his treachery. 
98;stsb-mpnet-base-v2;Politicians taking NRA money is not dirty money it is blood money. Our children are being killed, their kids go to fancy private schools. They cannot relate to our day to day torment. This is not new about people with elitists mindset. They cannot connect with the masses if they do not use our facilities but send their kids abroad during a crisis. Republicans are clearly concerned with their own lives not ours. They no longer represent their constituents who voted for them in the South and Midwest. It is like the NRA gave them an option they cannot refuse, wonder what that was? Arming teachers is the wrong message to our children stating only a gun can resolve this issue. Nothing will change about guns but unfortunately we know what is next another horrible event. We have no leaders just puppets and their masters will not give up their weapons that make them millionaires and billionaires.;"These subhumans care more about gaining and maintaining power, all while being protected by security details paid for by taxpayers, than they do about our children and other loved ones. And the rabid, ""second amendment"" cult members care more about guns than they care about our children and other loved ones. And the NRA cares more about the money fed to it by gun manufacturers than it cares about anything ... including the constitutional rights of anyone. After all, don't the victims of gun violence have a constitutional right to LIFE, along with their rights to liberty and the pursuit of happiness, which they can't enjoy because they are DEAD. And gun manufacturers care nothing about anything but the blood money they rake in by paying the NRA to stoke fear among the absolutely craziest among us, to whip up the angry mobs, and to peddle conspiracy theories that feed the cult's paranoia. They should all be ashamed of themselves, but alas, they have no shame. Or decency.";0.6469782590866089;5a86220210f40f00018c14c6;5aa081d947de81a90120b67d;;;;;;
99;stsb-mpnet-base-v2;Politicians taking NRA money is not dirty money it is blood money. Our children are being killed, their kids go to fancy private schools. They cannot relate to our day to day torment. This is not new about people with elitists mindset. They cannot connect with the masses if they do not use our facilities but send their kids abroad during a crisis. Republicans are clearly concerned with their own lives not ours. They no longer represent their constituents who voted for them in the South and Midwest. It is like the NRA gave them an option they cannot refuse, wonder what that was? Arming teachers is the wrong message to our children stating only a gun can resolve this issue. Nothing will change about guns but unfortunately we know what is next another horrible event. We have no leaders just puppets and their masters will not give up their weapons that make them millionaires and billionaires.;It's a political calculation for the Republican enablers, since money from NRA flows to them like wine every election season.  Clearly, they don't care if children are murdered- as long as they get to remain in office. <br/><br/>We need to stop this rot at the ballot box, but that would require spine on the part of the Democrats. They might have to sacrifice West Virginia's Joe Manchin if that's what it takes, and go ahead and concede a dozen or so Red states. especially since few are going to flip to the Democrats anyway. <br/><br/>Democrats aren't used to going on offense, and voters sense it, causing them to support clowns like McConnell, Pence, and the rest of them. An actual Democrat- maybe Bernie, maybe someone new- would crush them.;0.5948485136032104;5a86220210f40f00018c14c6;5aa081d947de81a90120b67d;;;;;;
100;stsb-mpnet-base-v2;Politicians taking NRA money is not dirty money it is blood money. Our children are being killed, their kids go to fancy private schools. They cannot relate to our day to day torment. This is not new about people with elitists mindset. They cannot connect with the masses if they do not use our facilities but send their kids abroad during a crisis. Republicans are clearly concerned with their own lives not ours. They no longer represent their constituents who voted for them in the South and Midwest. It is like the NRA gave them an option they cannot refuse, wonder what that was? Arming teachers is the wrong message to our children stating only a gun can resolve this issue. Nothing will change about guns but unfortunately we know what is next another horrible event. We have no leaders just puppets and their masters will not give up their weapons that make them millionaires and billionaires.;The same politicians and bad parents who wants guns in schools, day cares, also DO NOT want guns in the White House, the Congress, States Legislature,... In other words they do not believe in their mythical good guy with a gun but if you follow the money,... After all those bad parents need the money of the NRA and the gun industry to earn their living.<br/>And by the way the AR-15 is clearly a military weapon, just watch the short documentary provided by the NY Times.;0.5881344676017761;5a86220210f40f00018c14c6;5aa081d947de81a90120b67d;;;;;;
101;stsb-mpnet-base-v2;Politicians taking NRA money is not dirty money it is blood money. Our children are being killed, their kids go to fancy private schools. They cannot relate to our day to day torment. This is not new about people with elitists mindset. They cannot connect with the masses if they do not use our facilities but send their kids abroad during a crisis. Republicans are clearly concerned with their own lives not ours. They no longer represent their constituents who voted for them in the South and Midwest. It is like the NRA gave them an option they cannot refuse, wonder what that was? Arming teachers is the wrong message to our children stating only a gun can resolve this issue. Nothing will change about guns but unfortunately we know what is next another horrible event. We have no leaders just puppets and their masters will not give up their weapons that make them millionaires and billionaires.;"The Republicans have blood on their hands from NRA money, and they are reprehensible proponents of prayer only. Small wonder the Parkland teenagers who survived the shooting are disgusted with the sanctimonious adults who are supposed to protect them.<br/>Trump does not use the word ""gun"" in his speech to the nation about the killings. He talked of mental illness. Yet, one of his first acts in office was to repeal the Obama initiative to stop easy gun access for mentally unstable people. They are free to buy whatever weapons they want.<br/>Hours after the Parkland massacre, hideous Laura Ingraham, wearing a cross of ashes on her forehead to show her observance of Ash Wednesday, interviewed a so-called AR-15 expert on Fox and said, ""Let's look at the AR-15, what makes it so popular and overwhelmingly what makes it so safe.""<br/>All of this is despicable. It will not end until the Republican reign of terror ends. ";0.5665316581726074;5a86220210f40f00018c14c6;5aa081d947de81a90120b67d;;;;;;
102;stsb-mpnet-base-v2;Politicians taking NRA money is not dirty money it is blood money. Our children are being killed, their kids go to fancy private schools. They cannot relate to our day to day torment. This is not new about people with elitists mindset. They cannot connect with the masses if they do not use our facilities but send their kids abroad during a crisis. Republicans are clearly concerned with their own lives not ours. They no longer represent their constituents who voted for them in the South and Midwest. It is like the NRA gave them an option they cannot refuse, wonder what that was? Arming teachers is the wrong message to our children stating only a gun can resolve this issue. Nothing will change about guns but unfortunately we know what is next another horrible event. We have no leaders just puppets and their masters will not give up their weapons that make them millionaires and billionaires.;Unbelievable...pass the buck to teachers and children to protect themselves from the mentally ill and the NRA. Meanwhile, less money for instruction and teacher salaries. ;0.56525719165802;5aa081d947de81a90120b67d;5aa081d947de81a90120b67d;;;;;;
103;stsb-mpnet-base-v2;Politicians taking NRA money is not dirty money it is blood money. Our children are being killed, their kids go to fancy private schools. They cannot relate to our day to day torment. This is not new about people with elitists mindset. They cannot connect with the masses if they do not use our facilities but send their kids abroad during a crisis. Republicans are clearly concerned with their own lives not ours. They no longer represent their constituents who voted for them in the South and Midwest. It is like the NRA gave them an option they cannot refuse, wonder what that was? Arming teachers is the wrong message to our children stating only a gun can resolve this issue. Nothing will change about guns but unfortunately we know what is next another horrible event. We have no leaders just puppets and their masters will not give up their weapons that make them millionaires and billionaires.;The GOP, with their craven leader, has made it easier for the mentally ill, terrorists, criminals, neo-Nazis, and domestic abusers to buy assault weapons.<br/><br/>Every politician who has accepted money from the NRA has blood, and horrific loss, on their hands. THEY are the murderers.<br/><br/>But politicians aren't going to develop morals. We need to overturn the law that prevents victims' families from suing gun companies. Gun manufacturers have no morals - but if they start to get sued for more money than they bring in, the politicians won't be the barrier - the companies themselves will have to change to slow the number of gun deaths.;0.5643207430839539;5a86220210f40f00018c14c6;5aa081d947de81a90120b67d;;;;;;
104;stsb-mpnet-base-v2;Politicians taking NRA money is not dirty money it is blood money. Our children are being killed, their kids go to fancy private schools. They cannot relate to our day to day torment. This is not new about people with elitists mindset. They cannot connect with the masses if they do not use our facilities but send their kids abroad during a crisis. Republicans are clearly concerned with their own lives not ours. They no longer represent their constituents who voted for them in the South and Midwest. It is like the NRA gave them an option they cannot refuse, wonder what that was? Arming teachers is the wrong message to our children stating only a gun can resolve this issue. Nothing will change about guns but unfortunately we know what is next another horrible event. We have no leaders just puppets and their masters will not give up their weapons that make them millionaires and billionaires.;;-1.0;;;"These subhumans care more about gaining and maintaining power, all while being protected by security details paid for by taxpayers, than they do about our children and other loved ones. And the rabid, ""second amendment"" cult members care more about guns than they care about our children and other loved ones. And the NRA cares more about the money fed to it by gun manufacturers than it cares about anything ... including the constitutional rights of anyone. After all, don't the victims of gun violence have a constitutional right to LIFE, along with their rights to liberty and the pursuit of happiness, which they can't enjoy because they are DEAD. And gun manufacturers care nothing about anything but the blood money they rake in by paying the NRA to stoke fear among the absolutely craziest among us, to whip up the angry mobs, and to peddle conspiracy theories that feed the cult's paranoia. They should all be ashamed of themselves, but alas, they have no shame. Or decency.";It's a political calculation for the Republican enablers, since money from NRA flows to them like wine every election season.  Clearly, they don't care if children are murdered- as long as they get to remain in office. <br/><br/>We need to stop this rot at the ballot box, but that would require spine on the part of the Democrats. They might have to sacrifice West Virginia's Joe Manchin if that's what it takes, and go ahead and concede a dozen or so Red states. especially since few are going to flip to the Democrats anyway. <br/><br/>Democrats aren't used to going on offense, and voters sense it, causing them to support clowns like McConnell, Pence, and the rest of them. An actual Democrat- maybe Bernie, maybe someone new- would crush them.;The same politicians and bad parents who wants guns in schools, day cares, also DO NOT want guns in the White House, the Congress, States Legislature,... In other words they do not believe in their mythical good guy with a gun but if you follow the money,... After all those bad parents need the money of the NRA and the gun industry to earn their living.<br/>And by the way the AR-15 is clearly a military weapon, just watch the short documentary provided by the NY Times.;"The Republicans have blood on their hands from NRA money, and they are reprehensible proponents of prayer only. Small wonder the Parkland teenagers who survived the shooting are disgusted with the sanctimonious adults who are supposed to protect them.<br/>Trump does not use the word ""gun"" in his speech to the nation about the killings. He talked of mental illness. Yet, one of his first acts in office was to repeal the Obama initiative to stop easy gun access for mentally unstable people. They are free to buy whatever weapons they want.<br/>Hours after the Parkland massacre, hideous Laura Ingraham, wearing a cross of ashes on her forehead to show her observance of Ash Wednesday, interviewed a so-called AR-15 expert on Fox and said, ""Let's look at the AR-15, what makes it so popular and overwhelmingly what makes it so safe.""<br/>All of this is despicable. It will not end until the Republican reign of terror ends. ";Unbelievable...pass the buck to teachers and children to protect themselves from the mentally ill and the NRA. Meanwhile, less money for instruction and teacher salaries. ;The GOP, with their craven leader, has made it easier for the mentally ill, terrorists, criminals, neo-Nazis, and domestic abusers to buy assault weapons.<br/><br/>Every politician who has accepted money from the NRA has blood, and horrific loss, on their hands. THEY are the murderers.<br/><br/>But politicians aren't going to develop morals. We need to overturn the law that prevents victims' families from suing gun companies. Gun manufacturers have no morals - but if they start to get sued for more money than they bring in, the politicians won't be the barrier - the companies themselves will have to change to slow the number of gun deaths.
